VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w, TEXCOORD0.x, TEXCOORD0.y
3633, 820,  0.03334,  0.02652,  0.2725, -0.63965,  0.51807,  0.56787,  0.00,  0.33179, -0.48047,  0.81201,  1.00, -0.7041,  0.36914
3634, 824,  0.02903,  0.02171,  0.26622, -0.92285, -0.33789,  0.18518,  0.00,  0.33594, -0.46997,  0.81641,  1.00, -0.71826,  0.3396
3635, 825,  0.03332,  0.01733,  0.27243, -0.84619, -0.4668,  0.2561,  0.00,  0.48071, -0.46338,  0.74463,  1.00, -0.68799,  0.33765
3636, 824,  0.02903,  0.02171,  0.26622, -0.92285, -0.33789,  0.18518,  0.00,  0.33594, -0.46997,  0.81641,  1.00, -0.71826,  0.3396
3637, 823,  0.03109,  0.02207,  0.25784, -0.39331, -0.68213, -0.61621,  0.00, -0.14026, -0.61816,  0.77344,  1.00, -0.74951,  0.32129
3638, 826,  0.03592,  0.0158,  0.2659, -0.37305, -0.84326, -0.38745,  0.00,  0.35449, -0.51514,  0.78027,  1.00, -0.70215,  0.31128
3639, 825,  0.03332,  0.01733,  0.27243, -0.84619, -0.4668,  0.2561,  0.00,  0.48071, -0.46338,  0.74463,  1.00, -0.68799,  0.33765
3640, 824,  0.02903,  0.02171,  0.26622, -0.92285, -0.33789,  0.18518,  0.00,  0.33594, -0.46997,  0.81641,  1.00, -0.71826,  0.3396
3641, 826,  0.03592,  0.0158,  0.2659, -0.37305, -0.84326, -0.38745,  0.00,  0.35449, -0.51514,  0.78027,  1.00, -0.70215,  0.31128
3642, 827,  0.0386,  0.02038,  0.24162, -0.32324, -0.26514,  0.9082,  0.00, -0.85693, -0.32495, -0.3999,  1.00, -0.24048,  0.79492
3643, 828,  0.02852,  0.02307,  0.23201, -0.63721,  0.49951,  0.58691,  0.00, -0.7666, -0.49048, -0.41479,  1.00, -0.19348,  0.75146
3644, 829,  0.0286,  0.01588,  0.23304, -0.48999, -0.39063,  0.7793,  0.00, -0.59521, -0.50342, -0.62646,  1.00, -0.18091,  0.77979
3645, 828,  0.02852,  0.02307,  0.23201, -0.63721,  0.49951,  0.58691,  0.00, -0.7666, -0.49048, -0.41479,  1.00, -0.19348,  0.75146
3646, 827,  0.0386,  0.02038,  0.24162, -0.32324, -0.26514,  0.9082,  0.00, -0.85693, -0.32495, -0.3999,  1.00, -0.24048,  0.79492
3647, 830,  0.03832,  0.02487,  0.24038, -0.45703,  0.48193,  0.74756,  0.00, -0.88916, -0.26978, -0.36938,  1.00, -0.24268,  0.77588
3648, 831,  0.05058,  0.02558,  0.24352,  0.75928,  0.23926,  0.60498,  0.00, -0.16357,  0.97021, -0.17834,  1.00, -0.2998,  0.771
3649, 830,  0.03832,  0.02487,  0.24038, -0.45703,  0.48193,  0.74756,  0.00, -0.88916, -0.26978, -0.36938,  1.00, -0.24268,  0.77588
3650, 827,  0.0386,  0.02038,  0.24162, -0.32324, -0.26514,  0.9082,  0.00, -0.85693, -0.32495, -0.3999,  1.00, -0.24048,  0.79492
3651, 832,  0.04023,  0.0281,  0.23746, -0.16406,  0.94971,  0.2666,  0.00, -0.96094, -0.09314, -0.25977,  1.00, -0.24817,  0.7583
3652, 828,  0.02852,  0.02307,  0.23201, -0.63721,  0.49951,  0.58691,  0.00, -0.7666, -0.49048, -0.41479,  1.00, -0.19348,  0.75146
3653, 830,  0.03832,  0.02487,  0.24038, -0.45703,  0.48193,  0.74756,  0.00, -0.88916, -0.26978, -0.36938,  1.00, -0.24268,  0.77588
3654, 831,  0.05058,  0.02558,  0.24352,  0.75928,  0.23926,  0.60498,  0.00, -0.16357,  0.97021, -0.17834,  1.00, -0.2998,  0.771
3655, 832,  0.04023,  0.0281,  0.23746, -0.16406,  0.94971,  0.2666,  0.00, -0.96094, -0.09314, -0.25977,  1.00, -0.24817,  0.7583
3656, 830,  0.03832,  0.02487,  0.24038, -0.45703,  0.48193,  0.74756,  0.00, -0.88916, -0.26978, -0.36938,  1.00, -0.24268,  0.77588
3657, 828,  0.02852,  0.02307,  0.23201, -0.63721,  0.49951,  0.58691,  0.00, -0.7666, -0.49048, -0.41479,  1.00, -0.19348,  0.75146
3658, 832,  0.04023,  0.0281,  0.23746, -0.16406,  0.94971,  0.2666,  0.00, -0.96094, -0.09314, -0.25977,  1.00, -0.24817,  0.7583
3659, 833,  0.03096,  0.02642,  0.22739, -0.09198,  0.97119, -0.21997,  0.00, -0.95313, -0.14966, -0.26221,  1.00, -0.20398,  0.72412
3660, 834,  0.04415,  0.02738,  0.23418,  0.42529,  0.82178, -0.37939,  0.00, -0.89893,  0.33398, -0.28394,  1.00, -0.25977,  0.74316
3661, 833,  0.03096,  0.02642,  0.22739, -0.09198,  0.97119, -0.21997,  0.00, -0.95313, -0.14966, -0.26221,  1.00, -0.20398,  0.72412
3662, 832,  0.04023,  0.0281,  0.23746, -0.16406,  0.94971,  0.2666,  0.00, -0.96094, -0.09314, -0.25977,  1.00, -0.24817,  0.7583
3663, 831,  0.05058,  0.02558,  0.24352,  0.75928,  0.23926,  0.60498,  0.00, -0.16357,  0.97021, -0.17834,  1.00, -0.2998,  0.771
3664, 834,  0.04415,  0.02738,  0.23418,  0.42529,  0.82178, -0.37939,  0.00, -0.89893,  0.33398, -0.28394,  1.00, -0.25977,  0.74316
3665, 832,  0.04023,  0.0281,  0.23746, -0.16406,  0.94971,  0.2666,  0.00, -0.96094, -0.09314, -0.25977,  1.00, -0.24817,  0.7583
3666, 833,  0.03096,  0.02642,  0.22739, -0.09198,  0.97119, -0.21997,  0.00, -0.95313, -0.14966, -0.26221,  1.00, -0.20398,  0.72412
3667, 834,  0.04415,  0.02738,  0.23418,  0.42529,  0.82178, -0.37939,  0.00, -0.89893,  0.33398, -0.28394,  1.00, -0.25977,  0.74316
3668, 835,  0.03285,  0.02289,  0.22377,  0.33276,  0.6792, -0.6543,  0.00, -0.94043,  0.18787, -0.2832,  1.00, -0.21265,  0.7002
3669, 834,  0.04415,  0.02738,  0.23418,  0.42529,  0.82178, -0.37939,  0.00, -0.89893,  0.33398, -0.28394,  1.00, -0.25977,  0.74316
3670, 836,  0.03811,  0.01889,  0.2234,  0.71045,  0.14465, -0.68848,  0.00, -0.6665,  0.45288, -0.59229,  1.00, -0.24036,  0.68604
3671, 835,  0.03285,  0.02289,  0.22377,  0.33276,  0.6792, -0.6543,  0.00, -0.94043,  0.18787, -0.2832,  1.00, -0.21265,  0.7002
3672, 836,  0.03811,  0.01889,  0.2234,  0.71045,  0.14465, -0.68848,  0.00, -0.6665,  0.45288, -0.59229,  1.00, -0.24036,  0.68604
3673, 834,  0.04415,  0.02738,  0.23418,  0.42529,  0.82178, -0.37939,  0.00, -0.89893,  0.33398, -0.28394,  1.00, -0.25977,  0.74316
3674, 837,  0.0467,  0.02314,  0.23353,  0.85303,  0.01005, -0.52197,  0.00, -0.40869,  0.63477, -0.65576,  1.00, -0.27417,  0.73193
3675, 831,  0.05058,  0.02558,  0.24352,  0.75928,  0.23926,  0.60498,  0.00, -0.16357,  0.97021, -0.17834,  1.00, -0.2998,  0.771
3676, 837,  0.0467,  0.02314,  0.23353,  0.85303,  0.01005, -0.52197,  0.00, -0.40869,  0.63477, -0.65576,  1.00, -0.27417,  0.73193
3677, 834,  0.04415,  0.02738,  0.23418,  0.42529,  0.82178, -0.37939,  0.00, -0.89893,  0.33398, -0.28394,  1.00, -0.25977,  0.74316
3678, 838,  0.04561,  0.01956,  0.2362,  0.72949, -0.67871, -0.08649,  0.00,  0.2395,  0.37158, -0.89697,  1.00, -0.28979,  0.72412
3679, 836,  0.03811,  0.01889,  0.2234,  0.71045,  0.14465, -0.68848,  0.00, -0.6665,  0.45288, -0.59229,  1.00, -0.24036,  0.68604
3680, 837,  0.0467,  0.02314,  0.23353,  0.85303,  0.01005, -0.52197,  0.00, -0.40869,  0.63477, -0.65576,  1.00, -0.27417,  0.73193
3681, 831,  0.05058,  0.02558,  0.24352,  0.75928,  0.23926,  0.60498,  0.00, -0.16357,  0.97021, -0.17834,  1.00, -0.2998,  0.771
3682, 838,  0.04561,  0.01956,  0.2362,  0.72949, -0.67871, -0.08649,  0.00,  0.2395,  0.37158, -0.89697,  1.00, -0.28979,  0.72412
3683, 837,  0.0467,  0.02314,  0.23353,  0.85303,  0.01005, -0.52197,  0.00, -0.40869,  0.63477, -0.65576,  1.00, -0.27417,  0.73193
3684, 836,  0.03811,  0.01889,  0.2234,  0.71045,  0.14465, -0.68848,  0.00, -0.6665,  0.45288, -0.59229,  1.00, -0.24036,  0.68604
3685, 838,  0.04561,  0.01956,  0.2362,  0.72949, -0.67871, -0.08649,  0.00,  0.2395,  0.37158, -0.89697,  1.00, -0.28979,  0.72412
3686, 839,  0.03738,  0.01373,  0.22652,  0.70557, -0.68311, -0.18848,  0.00,  0.08929,  0.34961, -0.93262,  1.00, -0.26489,  0.67236
3687, 831,  0.05058,  0.02558,  0.24352,  0.75928,  0.23926,  0.60498,  0.00, -0.16357,  0.97021, -0.17834,  1.00, -0.2998,  0.771
3688, 840,  0.04152,  0.01728,  0.23903,  0.23865, -0.83203,  0.50049,  0.00,  0.62158, -0.26514, -0.73682,  1.00, -0.30786,  0.7124
3689, 838,  0.04561,  0.01956,  0.2362,  0.72949, -0.67871, -0.08649,  0.00,  0.2395,  0.37158, -0.89697,  1.00, -0.28979,  0.72412
3690, 840,  0.04152,  0.01728,  0.23903,  0.23865, -0.83203,  0.50049,  0.00,  0.62158, -0.26514, -0.73682,  1.00, -0.30786,  0.7124
3691, 839,  0.03738,  0.01373,  0.22652,  0.70557, -0.68311, -0.18848,  0.00,  0.08929,  0.34961, -0.93262,  1.00, -0.26489,  0.67236
3692, 838,  0.04561,  0.01956,  0.2362,  0.72949, -0.67871, -0.08649,  0.00,  0.2395,  0.37158, -0.89697,  1.00, -0.28979,  0.72412
3693, 831,  0.05058,  0.02558,  0.24352,  0.75928,  0.23926,  0.60498,  0.00, -0.16357,  0.97021, -0.17834,  1.00, -0.2998,  0.771
3694, 841,  0.0386,  0.02038,  0.24162, -0.32324, -0.26514,  0.9082,  0.00,  0.60791, -0.79346, -0.01515,  1.00, -0.32813,  0.71533
3695, 840,  0.04152,  0.01728,  0.23903,  0.23865, -0.83203,  0.50049,  0.00,  0.62158, -0.26514, -0.73682,  1.00, -0.30786,  0.7124
3696, 839,  0.03738,  0.01373,  0.22652,  0.70557, -0.68311, -0.18848,  0.00,  0.08929,  0.34961, -0.93262,  1.00, -0.26489,  0.67236
3697, 840,  0.04152,  0.01728,  0.23903,  0.23865, -0.83203,  0.50049,  0.00,  0.62158, -0.26514, -0.73682,  1.00, -0.30786,  0.7124
3698, 842,  0.03356,  0.01165,  0.22996,  0.16919, -0.89697,  0.40845,  0.00,  0.48999, -0.28296, -0.82471,  1.00, -0.28711,  0.66064
3699, 843,  0.0286,  0.01588,  0.23304, -0.48999, -0.39063,  0.7793,  0.00,  0.39404, -0.89697, -0.20166,  1.00, -0.3186,  0.65479
3700, 840,  0.04152,  0.01728,  0.23903,  0.23865, -0.83203,  0.50049,  0.00,  0.62158, -0.26514, -0.73682,  1.00, -0.30786,  0.7124
3701, 841,  0.0386,  0.02038,  0.24162, -0.32324, -0.26514,  0.9082,  0.00,  0.60791, -0.79346, -0.01515,  1.00, -0.32813,  0.71533
3702, 840,  0.04152,  0.01728,  0.23903,  0.23865, -0.83203,  0.50049,  0.00,  0.62158, -0.26514, -0.73682,  1.00, -0.30786,  0.7124
3703, 843,  0.0286,  0.01588,  0.23304, -0.48999, -0.39063,  0.7793,  0.00,  0.39404, -0.89697, -0.20166,  1.00, -0.3186,  0.65479
3704, 842,  0.03356,  0.01165,  0.22996,  0.16919, -0.89697,  0.40845,  0.00,  0.48999, -0.28296, -0.82471,  1.00, -0.28711,  0.66064
3705, 844,  0.04331,  0.01091,  0.26192, -0.94141,  0.25439,  0.22241,  0.00,  0.25342,  0.09631,  0.9624,  1.00, -0.32178,  0.13843
3706, 845,  0.04305,  0.00636,  0.25229, -0.78906, -0.5957, -0.15063,  0.00, -0.33569,  0.21228,  0.91797,  1.00, -0.38013,  0.1272
3707, 846,  0.04553,  0.00521,  0.26182, -0.70166, -0.70996,  0.06223,  0.00, -0.02731,  0.11401,  0.99316,  1.00, -0.33008,  0.10754
3708, 845,  0.04305,  0.00636,  0.25229, -0.78906, -0.5957, -0.15063,  0.00, -0.33569,  0.21228,  0.91797,  1.00, -0.38013,  0.1272
3709, 844,  0.04331,  0.01091,  0.26192, -0.94141,  0.25439,  0.22241,  0.00,  0.25342,  0.09631,  0.9624,  1.00, -0.32178,  0.13843
3710, 847,  0.04279,  0.01353,  0.25173, -0.77295,  0.61377, -0.16064,  0.00,  0.06537,  0.3291,  0.94189,  1.00, -0.36719,  0.15906
3711, 845,  0.04305,  0.00636,  0.25229, -0.78906, -0.5957, -0.15063,  0.00, -0.33569,  0.21228,  0.91797,  1.00, -0.38013,  0.1272
3712, 847,  0.04279,  0.01353,  0.25173, -0.77295,  0.61377, -0.16064,  0.00,  0.06537,  0.3291,  0.94189,  1.00, -0.36719,  0.15906
3713, 848,  0.04541,  0.00966,  0.24224, -0.18909, -0.01019, -0.98193,  0.00,  0.36841,  0.92627, -0.08057,  1.00, -0.4187,  0.17871
3714, 849,  0.0501,  0.01536,  0.26038,  0.01164,  1.00, -0.01205,  0.00,  0.1908,  0.00961,  0.98145,  1.00, -0.31665,  0.18616
3715, 847,  0.04279,  0.01353,  0.25173, -0.77295,  0.61377, -0.16064,  0.00,  0.06537,  0.3291,  0.94189,  1.00, -0.36719,  0.15906
3716, 844,  0.04331,  0.01091,  0.26192, -0.94141,  0.25439,  0.22241,  0.00,  0.25342,  0.09631,  0.9624,  1.00, -0.32178,  0.13843
3717, 847,  0.04279,  0.01353,  0.25173, -0.77295,  0.61377, -0.16064,  0.00,  0.06537,  0.3291,  0.94189,  1.00, -0.36719,  0.15906
3718, 849,  0.0501,  0.01536,  0.26038,  0.01164,  1.00, -0.01205,  0.00,  0.1908,  0.00961,  0.98145,  1.00, -0.31665,  0.18616
3719, 850,  0.04842,  0.0148,  0.25188,  0.15149,  0.94336, -0.2959,  0.00,  0.1626,  0.27148,  0.94873,  1.00, -0.3606,  0.18433
3720, 847,  0.04279,  0.01353,  0.25173, -0.77295,  0.61377, -0.16064,  0.00,  0.06537,  0.3291,  0.94189,  1.00, -0.36719,  0.15906
3721, 850,  0.04842,  0.0148,  0.25188,  0.15149,  0.94336, -0.2959,  0.00,  0.1626,  0.27148,  0.94873,  1.00, -0.3606,  0.18433
3722, 848,  0.04541,  0.00966,  0.24224, -0.18909, -0.01019, -0.98193,  0.00,  0.36841,  0.92627, -0.08057,  1.00, -0.4187,  0.17871
3723, 849,  0.0501,  0.01536,  0.26038,  0.01164,  1.00, -0.01205,  0.00,  0.1908,  0.00961,  0.98145,  1.00, -0.31665,  0.18616
3724, 851,  0.05261,  0.01243,  0.25239,  0.72949,  0.54639, -0.41113,  0.00,  0.19312,  0.41211,  0.89063,  1.00, -0.35815,  0.20642
3725, 850,  0.04842,  0.0148,  0.25188,  0.15149,  0.94336, -0.2959,  0.00,  0.1626,  0.27148,  0.94873,  1.00, -0.3606,  0.18433
3726, 848,  0.04541,  0.00966,  0.24224, -0.18909, -0.01019, -0.98193,  0.00,  0.36841,  0.92627, -0.08057,  1.00, -0.4187,  0.17871
3727, 850,  0.04842,  0.0148,  0.25188,  0.15149,  0.94336, -0.2959,  0.00,  0.1626,  0.27148,  0.94873,  1.00, -0.3606,  0.18433
3728, 851,  0.05261,  0.01243,  0.25239,  0.72949,  0.54639, -0.41113,  0.00,  0.19312,  0.41211,  0.89063,  1.00, -0.35815,  0.20642
3729, 851,  0.05261,  0.01243,  0.25239,  0.72949,  0.54639, -0.41113,  0.00,  0.19312,  0.41211,  0.89063,  1.00, -0.35815,  0.20642
3730, 849,  0.0501,  0.01536,  0.26038,  0.01164,  1.00, -0.01205,  0.00,  0.1908,  0.00961,  0.98145,  1.00, -0.31665,  0.18616
3731, 852,  0.05529,  0.01275,  0.25932,  0.76025,  0.56494, -0.32104,  0.00,  0.18152,  0.28979,  0.93994,  1.00, -0.32495,  0.2207
3732, 853,  0.05583,  0.00703,  0.25886,  0.87354, -0.34839, -0.34009,  0.00,  0.47852,  0.4856,  0.73145,  1.00, -0.34351,  0.24927
3733, 851,  0.05261,  0.01243,  0.25239,  0.72949,  0.54639, -0.41113,  0.00,  0.19312,  0.41211,  0.89063,  1.00, -0.35815,  0.20642
3734, 852,  0.05529,  0.01275,  0.25932,  0.76025,  0.56494, -0.32104,  0.00,  0.18152,  0.28979,  0.93994,  1.00, -0.32495,  0.2207
3735, 848,  0.04541,  0.00966,  0.24224, -0.18909, -0.01019, -0.98193,  0.00,  0.36841,  0.92627, -0.08057,  1.00, -0.4187,  0.17871
3736, 851,  0.05261,  0.01243,  0.25239,  0.72949,  0.54639, -0.41113,  0.00,  0.19312,  0.41211,  0.89063,  1.00, -0.35815,  0.20642
3737, 854,  0.05334,  0.00731,  0.2516,  0.80371, -0.33545, -0.49121,  0.00,  0.5918,  0.53516,  0.60303,  1.00, -0.37378,  0.22498
3738, 851,  0.05261,  0.01243,  0.25239,  0.72949,  0.54639, -0.41113,  0.00,  0.19312,  0.41211,  0.89063,  1.00, -0.35815,  0.20642
3739, 853,  0.05583,  0.00703,  0.25886,  0.87354, -0.34839, -0.34009,  0.00,  0.47852,  0.4856,  0.73145,  1.00, -0.34351,  0.24927
3740, 854,  0.05334,  0.00731,  0.2516,  0.80371, -0.33545, -0.49121,  0.00,  0.5918,  0.53516,  0.60303,  1.00, -0.37378,  0.22498
3741, 854,  0.05334,  0.00731,  0.2516,  0.80371, -0.33545, -0.49121,  0.00,  0.5918,  0.53516,  0.60303,  1.00, -0.37378,  0.22498
3742, 855,  0.0495,  0.00404,  0.25294,  0.11639, -0.94531, -0.30518,  0.00,  0.9624,  0.03113,  0.27051,  1.00, -0.39209,  0.24146
3743, 848,  0.04541,  0.00966,  0.24224, -0.18909, -0.01019, -0.98193,  0.00,  0.36841,  0.92627, -0.08057,  1.00, -0.4187,  0.17871
3744, 853,  0.05583,  0.00703,  0.25886,  0.87354, -0.34839, -0.34009,  0.00,  0.47852,  0.4856,  0.73145,  1.00, -0.34351,  0.24927
3745, 855,  0.0495,  0.00404,  0.25294,  0.11639, -0.94531, -0.30518,  0.00,  0.9624,  0.03113,  0.27051,  1.00, -0.39209,  0.24146
3746, 854,  0.05334,  0.00731,  0.2516,  0.80371, -0.33545, -0.49121,  0.00,  0.5918,  0.53516,  0.60303,  1.00, -0.37378,  0.22498
3747, 855,  0.0495,  0.00404,  0.25294,  0.11639, -0.94531, -0.30518,  0.00,  0.9624,  0.03113,  0.27051,  1.00, -0.39209,  0.24146
3748, 856,  0.04305,  0.00636,  0.25229, -0.78906, -0.5957, -0.15063,  0.00,  0.60986, -0.78955, -0.07001,  1.00, -0.42676,  0.23877
3749, 848,  0.04541,  0.00966,  0.24224, -0.18909, -0.01019, -0.98193,  0.00,  0.36841,  0.92627, -0.08057,  1.00, -0.4187,  0.17871
3750, 855,  0.0495,  0.00404,  0.25294,  0.11639, -0.94531, -0.30518,  0.00,  0.9624,  0.03113,  0.27051,  1.00, -0.39209,  0.24146
3751, 853,  0.05583,  0.00703,  0.25886,  0.87354, -0.34839, -0.34009,  0.00,  0.47852,  0.4856,  0.73145,  1.00, -0.34351,  0.24927
3752, 857,  0.05083,  0.00258,  0.26015,  0.03854, -0.97803, -0.20508,  0.00,  0.91064, -0.05017,  0.4104,  1.00, -0.37378,  0.27393
3753, 855,  0.0495,  0.00404,  0.25294,  0.11639, -0.94531, -0.30518,  0.00,  0.9624,  0.03113,  0.27051,  1.00, -0.39209,  0.24146
3754, 858,  0.04553,  0.00521,  0.26182, -0.70166, -0.70996,  0.06223,  0.00,  0.70898, -0.68604,  0.16272,  1.00, -0.40405,  0.28833
3755, 856,  0.04305,  0.00636,  0.25229, -0.78906, -0.5957, -0.15063,  0.00,  0.60986, -0.78955, -0.07001,  1.00, -0.42676,  0.23877
3756, 858,  0.04553,  0.00521,  0.26182, -0.70166, -0.70996,  0.06223,  0.00,  0.70898, -0.68604,  0.16272,  1.00, -0.40405,  0.28833
3757, 855,  0.0495,  0.00404,  0.25294,  0.11639, -0.94531, -0.30518,  0.00,  0.9624,  0.03113,  0.27051,  1.00, -0.39209,  0.24146
3758, 857,  0.05083,  0.00258,  0.26015,  0.03854, -0.97803, -0.20508,  0.00,  0.91064, -0.05017,  0.4104,  1.00, -0.37378,  0.27393
3759, 859,  0.0128, -0.01886,  0.24181,  0.29663,  0.92383,  0.24243,  0.00, -0.58594,  0.37646, -0.71777, -1.00,  0.80176,  0.66016
3760, 860,  0.02172, -0.02598,  0.25057,  0.85205,  0.51563, -0.0929,  0.00, -0.46021,  0.65186, -0.60254, -1.00,  0.75244,  0.66455
3761, 861,  0.0185, -0.02155,  0.23448,  0.89258,  0.44751, -0.05551,  0.00, -0.34619,  0.60156, -0.71973, -1.00,  0.80371,  0.69141
3762, 860,  0.02172, -0.02598,  0.25057,  0.85205,  0.51563, -0.0929,  0.00, -0.46021,  0.65186, -0.60254, -1.00,  0.75244,  0.66455
3763, 859,  0.0128, -0.01886,  0.24181,  0.29663,  0.92383,  0.24243,  0.00, -0.58594,  0.37646, -0.71777, -1.00,  0.80176,  0.66016
3764, 862,  0.01841, -0.02373,  0.25466,  0.2522,  0.93359,  0.25415,  0.00, -0.74365,  0.35522, -0.56641, -1.00,  0.75586,  0.64648
3765, 862,  0.01841, -0.02373,  0.25466,  0.2522,  0.93359,  0.25415,  0.00, -0.74365,  0.35522, -0.56641, -1.00,  0.75586,  0.64648
3766, 863,  0.0259, -0.02896,  0.26174,  0.92236,  0.33618, -0.1897,  0.00, -0.3855,  0.82275, -0.41797, -1.00,  0.71631,  0.6333
3767, 860,  0.02172, -0.02598,  0.25057,  0.85205,  0.51563, -0.0929,  0.00, -0.46021,  0.65186, -0.60254, -1.00,  0.75244,  0.66455
3768, 859,  0.0128, -0.01886,  0.24181,  0.29663,  0.92383,  0.24243,  0.00, -0.58594,  0.37646, -0.71777, -1.00,  0.80176,  0.66016
3769, 864,  0.0071, -0.02161,  0.2458, -0.63232,  0.60254,  0.4873,  0.00, -0.48462,  0.18311, -0.85547, -1.00,  0.80322,  0.63477
3770, 862,  0.01841, -0.02373,  0.25466,  0.2522,  0.93359,  0.25415,  0.00, -0.74365,  0.35522, -0.56641, -1.00,  0.75586,  0.64648
3771, 863,  0.0259, -0.02896,  0.26174,  0.92236,  0.33618, -0.1897,  0.00, -0.3855,  0.82275, -0.41797, -1.00,  0.71631,  0.6333
3772, 862,  0.01841, -0.02373,  0.25466,  0.2522,  0.93359,  0.25415,  0.00, -0.74365,  0.35522, -0.56641, -1.00,  0.75586,  0.64648
3773, 865,  0.02317, -0.02754,  0.26264,  0.17041,  0.95313,  0.24939,  0.00, -0.9375,  0.23499, -0.25757, -1.00,  0.7251,  0.62744
3774, 866,  0.02768, -0.02885,  0.26744,  0.67139,  0.17749,  0.71973,  0.00, -0.66748, -0.27808,  0.69092, -1.00,  0.70654,  0.61133
3775, 863,  0.0259, -0.02896,  0.26174,  0.92236,  0.33618, -0.1897,  0.00, -0.3855,  0.82275, -0.41797, -1.00,  0.71631,  0.6333
3776, 865,  0.02317, -0.02754,  0.26264,  0.17041,  0.95313,  0.24939,  0.00, -0.9375,  0.23499, -0.25757, -1.00,  0.7251,  0.62744
3777, 862,  0.01841, -0.02373,  0.25466,  0.2522,  0.93359,  0.25415,  0.00, -0.74365,  0.35522, -0.56641, -1.00,  0.75586,  0.64648
3778, 864,  0.0071, -0.02161,  0.2458, -0.63232,  0.60254,  0.4873,  0.00, -0.48462,  0.18311, -0.85547, -1.00,  0.80322,  0.63477
3779, 867,  0.01143, -0.02499,  0.25622, -0.65283,  0.4729,  0.5918,  0.00, -0.57666,  0.1958, -0.79297, -1.00,  0.76807,  0.62793
3780, 868,  0.00813, -0.03073,  0.2442, -0.70947, -0.69678,  0.10632,  0.00, -0.41016,  0.2854, -0.86621, -1.00,  0.80322,  0.6001
3781, 867,  0.01143, -0.02499,  0.25622, -0.65283,  0.4729,  0.5918,  0.00, -0.57666,  0.1958, -0.79297, -1.00,  0.76807,  0.62793
3782, 864,  0.0071, -0.02161,  0.2458, -0.63232,  0.60254,  0.4873,  0.00, -0.48462,  0.18311, -0.85547, -1.00,  0.80322,  0.63477
3783, 865,  0.02317, -0.02754,  0.26264,  0.17041,  0.95313,  0.24939,  0.00, -0.9375,  0.23499, -0.25757, -1.00,  0.7251,  0.62744
3784, 862,  0.01841, -0.02373,  0.25466,  0.2522,  0.93359,  0.25415,  0.00, -0.74365,  0.35522, -0.56641, -1.00,  0.75586,  0.64648
3785, 869,  0.01983, -0.02856,  0.26396, -0.45117,  0.42041,  0.78711,  0.00, -0.86816, -0.00212, -0.49658, -1.00,  0.73291,  0.61963
3786, 866,  0.02768, -0.02885,  0.26744,  0.67139,  0.17749,  0.71973,  0.00, -0.66748, -0.27808,  0.69092, -1.00,  0.70654,  0.61133
3787, 865,  0.02317, -0.02754,  0.26264,  0.17041,  0.95313,  0.24939,  0.00, -0.9375,  0.23499, -0.25757, -1.00,  0.7251,  0.62744
3788, 869,  0.01983, -0.02856,  0.26396, -0.45117,  0.42041,  0.78711,  0.00, -0.86816, -0.00212, -0.49658, -1.00,  0.73291,  0.61963
3789, 862,  0.01841, -0.02373,  0.25466,  0.2522,  0.93359,  0.25415,  0.00, -0.74365,  0.35522, -0.56641, -1.00,  0.75586,  0.64648
3790, 867,  0.01143, -0.02499,  0.25622, -0.65283,  0.4729,  0.5918,  0.00, -0.57666,  0.1958, -0.79297, -1.00,  0.76807,  0.62793
3791, 869,  0.01983, -0.02856,  0.26396, -0.45117,  0.42041,  0.78711,  0.00, -0.86816, -0.00212, -0.49658, -1.00,  0.73291,  0.61963
3792, 866,  0.02768, -0.02885,  0.26744,  0.67139,  0.17749,  0.71973,  0.00, -0.66748, -0.27808,  0.69092, -1.00,  0.70654,  0.61133
3793, 869,  0.01983, -0.02856,  0.26396, -0.45117,  0.42041,  0.78711,  0.00, -0.86816, -0.00212, -0.49658, -1.00,  0.73291,  0.61963
3794, 870,  0.02043, -0.03194,  0.26392, -0.37793, -0.56787,  0.73145,  0.00, -0.81641, -0.16858, -0.55273, -1.00,  0.73242,  0.60889
3795, 869,  0.01983, -0.02856,  0.26396, -0.45117,  0.42041,  0.78711,  0.00, -0.86816, -0.00212, -0.49658, -1.00,  0.73291,  0.61963
3796, 867,  0.01143, -0.02499,  0.25622, -0.65283,  0.4729,  0.5918,  0.00, -0.57666,  0.1958, -0.79297, -1.00,  0.76807,  0.62793
3797, 870,  0.02043, -0.03194,  0.26392, -0.37793, -0.56787,  0.73145,  0.00, -0.81641, -0.16858, -0.55273, -1.00,  0.73242,  0.60889
3798, 867,  0.01143, -0.02499,  0.25622, -0.65283,  0.4729,  0.5918,  0.00, -0.57666,  0.1958, -0.79297, -1.00,  0.76807,  0.62793
3799, 868,  0.00813, -0.03073,  0.2442, -0.70947, -0.69678,  0.10632,  0.00, -0.41016,  0.2854, -0.86621, -1.00,  0.80322,  0.6001
3800, 871,  0.01263, -0.03297,  0.25556, -0.69824, -0.60791,  0.37866,  0.00, -0.57324,  0.15784, -0.80371, -1.00,  0.76514,  0.60498
